restaurant_id,main_menu,keybert_score,menu_reviews,org_menu_dict
2779,코코넛 치킨 볶음면,0.45115000000000005,"['이번에 코코넛 볶음면 먹었는데 좀 ㄹㅈㄷ였습니다', '알배추구이아삭식감새우풍미굳 라구파스타이국적향신료고급짐 수란마요감칠맛풍미작렬 초코무스젤라또인줄 .', '가족들 모두 잘 먹는 편이라 여러가지 메뉴 시켰는데 실패한 메뉴는 없었습니다', '특히 코코넛 치킨 파스타가 미쳤어요', '메인 식사전에 해산물 피코 살사가 상큼해서 입맛 돋구는게 너무 좋았고 메인으로 먹은 브랏부어스트 라구  너무 맛있게 잘 먹었어요', '알배추구이는 건새우와 치즈가 들어가서 식감과 맛까지 모두 좋아서 궁합이 좋았답니다ㅎ', '건새우알배추인가 와 배추와 건새우 같이 먹으니 넘 고소하고 브랜데이드스프레이 와 빵은 식감 넘 좋게 바삭하고 스프레드가 대구살로 많든 건데 얼마나 고급스럽던지 여러명이 방문해서 메뉴를 거의 다 먹어보았는데 냉파스타도 고수가 들어가서 향긋하고 브랫브루스트파스타가 대표메뉴라는데 그또한 제입엔 딱이었어요']","[{'살치살 스테이크': ['살 치사 ᆯ', '살치살 스테이크', '살 치사 ᆯ 스테이크', '살치살스테이크']}, {'브랏부어스트 화이트 라구': ['브랏부어스트 화이트', '브랏부어스트', '브랏부어스트화이트라구', '브랏부어스트 화이트 라구', '브랏부어스트 화이트 라 이 구']}, {'가지 프로슈토 슈니첼': ['가지프로슈토슈니첼', '가지', '가지 프로슈토 슈니첼', '가지 프로슈토']}, {'대구살 감자 스프레드': ['대구 살 감자', '대구 살', '대구살 감자 스프레드', '대구살감자스프레드', '대구 살 감자 스프레드']}, {'리코타 치즈와 제철 과일': ['리코타 치즈 와 제철', '리코타', '리코타 치즈와 제철 과일', '리코타치즈와제철과일', '리코타 치즈 와 제철 과일', '리코타 치즈 와']}, {'케이준 프라이즈': ['케이준 프라이즈', '케이준', '케이준프라이즈']}, {'새우 리코타 아라비아따': ['새우 리코타 아라비아따', '새우리코타아라비아따', '새우', '새우 리코타', '새우 리코타 아라비아 따']}, {'코코넛 치킨 볶음면': ['코코넛 치킨 볶음 면', '코코넛 치킨 볶음면', '코코넛 치킨', '코코넛치킨볶음면', '코코넛']}, {'해산물 피코살사': ['해산물피코살사', '해산물', '해산물 피코 살사', '해산물 피코살사']}]"
2779,해산물 피코살사,0.35250000000000004,"['이번에 코코넛 볶음면 먹었는데 좀 ㄹㅈㄷ였습니다', '알배추구이아삭식감새우풍미굳 라구파스타이국적향신료고급짐 수란마요감칠맛풍미작렬 초코무스젤라또인줄 .', '가족들 모두 잘 먹는 편이라 여러가지 메뉴 시켰는데 실패한 메뉴는 없었습니다', '특히 코코넛 치킨 파스타가 미쳤어요', '메인 식사전에 해산물 피코 살사가 상큼해서 입맛 돋구는게 너무 좋았고 메인으로 먹은 브랏부어스트 라구  너무 맛있게 잘 먹었어요', '알배추구이는 건새우와 치즈가 들어가서 식감과 맛까지 모두 좋아서 궁합이 좋았답니다ㅎ', '건새우알배추인가 와 배추와 건새우 같이 먹으니 넘 고소하고 브랜데이드스프레이 와 빵은 식감 넘 좋게 바삭하고 스프레드가 대구살로 많든 건데 얼마나 고급스럽던지 여러명이 방문해서 메뉴를 거의 다 먹어보았는데 냉파스타도 고수가 들어가서 향긋하고 브랫브루스트파스타가 대표메뉴라는데 그또한 제입엔 딱이었어요']","[{'살치살 스테이크': ['살 치사 ᆯ', '살치살 스테이크', '살 치사 ᆯ 스테이크', '살치살스테이크']}, {'브랏부어스트 화이트 라구': ['브랏부어스트 화이트', '브랏부어스트', '브랏부어스트화이트라구', '브랏부어스트 화이트 라구', '브랏부어스트 화이트 라 이 구']}, {'가지 프로슈토 슈니첼': ['가지프로슈토슈니첼', '가지', '가지 프로슈토 슈니첼', '가지 프로슈토']}, {'대구살 감자 스프레드': ['대구 살 감자', '대구 살', '대구살 감자 스프레드', '대구살감자스프레드', '대구 살 감자 스프레드']}, {'리코타 치즈와 제철 과일': ['리코타 치즈 와 제철', '리코타', '리코타 치즈와 제철 과일', '리코타치즈와제철과일', '리코타 치즈 와 제철 과일', '리코타 치즈 와']}, {'케이준 프라이즈': ['케이준 프라이즈', '케이준', '케이준프라이즈']}, {'새우 리코타 아라비아따': ['새우 리코타 아라비아따', '새우리코타아라비아따', '새우', '새우 리코타', '새우 리코타 아라비아 따']}, {'코코넛 치킨 볶음면': ['코코넛 치킨 볶음 면', '코코넛 치킨 볶음면', '코코넛 치킨', '코코넛치킨볶음면', '코코넛']}, {'해산물 피코살사': ['해산물피코살사', '해산물', '해산물 피코 살사', '해산물 피코살사']}]"
2779,새우 리코타 아라비아따,0.4108,"['이번에 코코넛 볶음면 먹었는데 좀 ㄹㅈㄷ였습니다', '알배추구이아삭식감새우풍미굳 라구파스타이국적향신료고급짐 수란마요감칠맛풍미작렬 초코무스젤라또인줄 .', '가족들 모두 잘 먹는 편이라 여러가지 메뉴 시켰는데 실패한 메뉴는 없었습니다', '특히 코코넛 치킨 파스타가 미쳤어요', '메인 식사전에 해산물 피코 살사가 상큼해서 입맛 돋구는게 너무 좋았고 메인으로 먹은 브랏부어스트 라구  너무 맛있게 잘 먹었어요', '알배추구이는 건새우와 치즈가 들어가서 식감과 맛까지 모두 좋아서 궁합이 좋았답니다ㅎ', '건새우알배추인가 와 배추와 건새우 같이 먹으니 넘 고소하고 브랜데이드스프레이 와 빵은 식감 넘 좋게 바삭하고 스프레드가 대구살로 많든 건데 얼마나 고급스럽던지 여러명이 방문해서 메뉴를 거의 다 먹어보았는데 냉파스타도 고수가 들어가서 향긋하고 브랫브루스트파스타가 대표메뉴라는데 그또한 제입엔 딱이었어요']","[{'살치살 스테이크': ['살 치사 ᆯ', '살치살 스테이크', '살 치사 ᆯ 스테이크', '살치살스테이크']}, {'브랏부어스트 화이트 라구': ['브랏부어스트 화이트', '브랏부어스트', '브랏부어스트화이트라구', '브랏부어스트 화이트 라구', '브랏부어스트 화이트 라 이 구']}, {'가지 프로슈토 슈니첼': ['가지프로슈토슈니첼', '가지', '가지 프로슈토 슈니첼', '가지 프로슈토']}, {'대구살 감자 스프레드': ['대구 살 감자', '대구 살', '대구살 감자 스프레드', '대구살감자스프레드', '대구 살 감자 스프레드']}, {'리코타 치즈와 제철 과일': ['리코타 치즈 와 제철', '리코타', '리코타 치즈와 제철 과일', '리코타치즈와제철과일', '리코타 치즈 와 제철 과일', '리코타 치즈 와']}, {'케이준 프라이즈': ['케이준 프라이즈', '케이준', '케이준프라이즈']}, {'새우 리코타 아라비아따': ['새우 리코타 아라비아따', '새우리코타아라비아따', '새우', '새우 리코타', '새우 리코타 아라비아 따']}, {'코코넛 치킨 볶음면': ['코코넛 치킨 볶음 면', '코코넛 치킨 볶음면', '코코넛 치킨', '코코넛치킨볶음면', '코코넛']}, {'해산물 피코살사': ['해산물피코살사', '해산물', '해산물 피코 살사', '해산물 피코살사']}]"
2779,브랏부어스트 화이트 라구,0.3711,"['이번에 코코넛 볶음면 먹었는데 좀 ㄹㅈㄷ였습니다', '알배추구이아삭식감새우풍미굳 라구파스타이국적향신료고급짐 수란마요감칠맛풍미작렬 초코무스젤라또인줄 .', '가족들 모두 잘 먹는 편이라 여러가지 메뉴 시켰는데 실패한 메뉴는 없었습니다', '특히 코코넛 치킨 파스타가 미쳤어요', '메인 식사전에 해산물 피코 살사가 상큼해서 입맛 돋구는게 너무 좋았고 메인으로 먹은 브랏부어스트 라구  너무 맛있게 잘 먹었어요', '알배추구이는 건새우와 치즈가 들어가서 식감과 맛까지 모두 좋아서 궁합이 좋았답니다ㅎ', '건새우알배추인가 와 배추와 건새우 같이 먹으니 넘 고소하고 브랜데이드스프레이 와 빵은 식감 넘 좋게 바삭하고 스프레드가 대구살로 많든 건데 얼마나 고급스럽던지 여러명이 방문해서 메뉴를 거의 다 먹어보았는데 냉파스타도 고수가 들어가서 향긋하고 브랫브루스트파스타가 대표메뉴라는데 그또한 제입엔 딱이었어요']","[{'살치살 스테이크': ['살 치사 ᆯ', '살치살 스테이크', '살 치사 ᆯ 스테이크', '살치살스테이크']}, {'브랏부어스트 화이트 라구': ['브랏부어스트 화이트', '브랏부어스트', '브랏부어스트화이트라구', '브랏부어스트 화이트 라구', '브랏부어스트 화이트 라 이 구']}, {'가지 프로슈토 슈니첼': ['가지프로슈토슈니첼', '가지', '가지 프로슈토 슈니첼', '가지 프로슈토']}, {'대구살 감자 스프레드': ['대구 살 감자', '대구 살', '대구살 감자 스프레드', '대구살감자스프레드', '대구 살 감자 스프레드']}, {'리코타 치즈와 제철 과일': ['리코타 치즈 와 제철', '리코타', '리코타 치즈와 제철 과일', '리코타치즈와제철과일', '리코타 치즈 와 제철 과일', '리코타 치즈 와']}, {'케이준 프라이즈': ['케이준 프라이즈', '케이준', '케이준프라이즈']}, {'새우 리코타 아라비아따': ['새우 리코타 아라비아따', '새우리코타아라비아따', '새우', '새우 리코타', '새우 리코타 아라비아 따']}, {'코코넛 치킨 볶음면': ['코코넛 치킨 볶음 면', '코코넛 치킨 볶음면', '코코넛 치킨', '코코넛치킨볶음면', '코코넛']}, {'해산물 피코살사': ['해산물피코살사', '해산물', '해산물 피코 살사', '해산물 피코살사']}]"
2779,가지 프로슈토 슈니첼,0.3187,"['이번에 코코넛 볶음면 먹었는데 좀 ㄹㅈㄷ였습니다', '알배추구이아삭식감새우풍미굳 라구파스타이국적향신료고급짐 수란마요감칠맛풍미작렬 초코무스젤라또인줄 .', '가족들 모두 잘 먹는 편이라 여러가지 메뉴 시켰는데 실패한 메뉴는 없었습니다', '특히 코코넛 치킨 파스타가 미쳤어요', '메인 식사전에 해산물 피코 살사가 상큼해서 입맛 돋구는게 너무 좋았고 메인으로 먹은 브랏부어스트 라구  너무 맛있게 잘 먹었어요', '알배추구이는 건새우와 치즈가 들어가서 식감과 맛까지 모두 좋아서 궁합이 좋았답니다ㅎ', '건새우알배추인가 와 배추와 건새우 같이 먹으니 넘 고소하고 브랜데이드스프레이 와 빵은 식감 넘 좋게 바삭하고 스프레드가 대구살로 많든 건데 얼마나 고급스럽던지 여러명이 방문해서 메뉴를 거의 다 먹어보았는데 냉파스타도 고수가 들어가서 향긋하고 브랫브루스트파스타가 대표메뉴라는데 그또한 제입엔 딱이었어요']","[{'살치살 스테이크': ['살 치사 ᆯ', '살치살 스테이크', '살 치사 ᆯ 스테이크', '살치살스테이크']}, {'브랏부어스트 화이트 라구': ['브랏부어스트 화이트', '브랏부어스트', '브랏부어스트화이트라구', '브랏부어스트 화이트 라구', '브랏부어스트 화이트 라 이 구']}, {'가지 프로슈토 슈니첼': ['가지프로슈토슈니첼', '가지', '가지 프로슈토 슈니첼', '가지 프로슈토']}, {'대구살 감자 스프레드': ['대구 살 감자', '대구 살', '대구살 감자 스프레드', '대구살감자스프레드', '대구 살 감자 스프레드']}, {'리코타 치즈와 제철 과일': ['리코타 치즈 와 제철', '리코타', '리코타 치즈와 제철 과일', '리코타치즈와제철과일', '리코타 치즈 와 제철 과일', '리코타 치즈 와']}, {'케이준 프라이즈': ['케이준 프라이즈', '케이준', '케이준프라이즈']}, {'새우 리코타 아라비아따': ['새우 리코타 아라비아따', '새우리코타아라비아따', '새우', '새우 리코타', '새우 리코타 아라비아 따']}, {'코코넛 치킨 볶음면': ['코코넛 치킨 볶음 면', '코코넛 치킨 볶음면', '코코넛 치킨', '코코넛치킨볶음면', '코코넛']}, {'해산물 피코살사': ['해산물피코살사', '해산물', '해산물 피코 살사', '해산물 피코살사']}]"
2909,돼지두루치기 2인분,0.576,"['항상 밝게 환한 웃음으로 맞아주시는 여자 사장님 덕 분에 갈때마다 너무 기분 좋은 곳입니다 음식맛은 포 차로써 너무 너무 훌륭하고 특히 항상 먹는 국 .', '양이 많이 적어요 배부른 상태로 와야할것같아요', '주 먹밥 정말작고 감자전이 너무 얇아요 .', '맛있게 먹었습니당', '2차로 딱 .', '70대 할머니가 운영하시는 찐노포맛집입니다', '냄비닭발에 감자전시키세요', '조합 미쳤습니다', '노포가게는 화장실때문에 가기 망설여지는데 여기 건물은 화장실도 깨끗해서 너무 퍈해요 제발 꼭 드셔보새요ㅠㅠ 소주 무한흡입입니다ㅠㅜ .', '다른것도 먹었는데 막상 찍은건 계란말이밖에 없네요', '친구덕분에 알게됐는데 좋았어요 .', '돼지두루치기 맛있어요', '할머니가 혼자 요리하셔서 기다림의 미학이 있네요 .', '안주들이 저렴하고 맛있어요', '사장님도 친절하시고  분위기도 좋습니더  .', '리모델링하고 넓어져서 좋아요', '에어컨이 없어서 더운거 같아요', '에어컨 들여놓으면 좋을꺼같아요 .', '비오는날 두루치기와 생선구이 .', '음식에 비해 가격이 좀 높은거같아요 .', '낫베드  .', '제육 추천  골뱅이 추천  우동 추천  국수 보통  주먹밥 보통 소박하게 할머니께서 이제는 취미삼 아 운영하는 듯한 너낌을 받는 실내포차입니다 .', '배불러서 2차로 갔는데 친절하시고 안주도 다 맛있었어요', '오랜만에 우동 먹으니 면방도 탱탱하고 진짜 최고 .', '국수가 짱맛 .', '맛있는데 간간해요 .', '노포분위기라 분위기는 좋은데 할머니 손맛이 기대보다 못함', '오돌뼈 시큼함은 뭔지 .', '친절 친근한 할머니가 해주시는 오래된 포차  골뱅이  추천  우동 강추  닭발 추천 멸치 육수에 표고로 향을 낸 꾸밈없는 우동이 술이 술술 들어가게  .', '사장님 친절은 하신데', '고등어구이는 너무 퍽퍽하고 맛있지는 않아서 아쉬웠던 집 .', '정겨운곳 맛있오요 .', '포차 분위기 정말 좋고 음식도 맛있어요 .', '여기는 찐이에요', '할무니 또 갈께요 .', '음식도 맛있는데 할머니 사장님 너무 정겹고 칠전 하세요', '오래 오래 건강하시길 .', '이런 집을 왜 이제 알았죠', '메뉴 도장깨기 하고 싶은 곳 사장님도 친절하세요 .', '꼼장어볶음 엄청 맵칼하니 맛있어요 .', '노포감성이 좋았어요 .', '맛이 좋아요 .', '노포 느낌 맛있습니다 .', '친절하고 양도 푸짐해요']","[{'닭도리탕': ['닭 도리 탕', '닭도리탕']}, {'닭볶음': ['닭 볶음', '닭볶음']}, {'냄비닭발': ['냄비닭발', '냄비 닭발']}, {'닭발': ['닭발']}, {'똥집': ['똥 집', '똥집']}, {'두부김치': ['두부김치']}, {'오돌뼈': ['오돌뼈', '오 돌 뼈']}, {'돼지껍데기': ['돼지 껍데기', '돼지껍데기']}, {'돼지두루치기1인분': ['']}, {'돼지두루치기 2인분': ['돼지두루치기', '돼지 두루 치 기']}]"
2909,냄비닭발,0.5383,"['항상 밝게 환한 웃음으로 맞아주시는 여자 사장님 덕 분에 갈때마다 너무 기분 좋은 곳입니다 음식맛은 포 차로써 너무 너무 훌륭하고 특히 항상 먹는 국 .', '양이 많이 적어요 배부른 상태로 와야할것같아요', '주 먹밥 정말작고 감자전이 너무 얇아요 .', '맛있게 먹었습니당', '2차로 딱 .', '70대 할머니가 운영하시는 찐노포맛집입니다', '냄비닭발에 감자전시키세요', '조합 미쳤습니다', '노포가게는 화장실때문에 가기 망설여지는데 여기 건물은 화장실도 깨끗해서 너무 퍈해요 제발 꼭 드셔보새요ㅠㅠ 소주 무한흡입입니다ㅠㅜ .', '다른것도 먹었는데 막상 찍은건 계란말이밖에 없네요', '친구덕분에 알게됐는데 좋았어요 .', '돼지두루치기 맛있어요', '할머니가 혼자 요리하셔서 기다림의 미학이 있네요 .', '안주들이 저렴하고 맛있어요', '사장님도 친절하시고  분위기도 좋습니더  .', '리모델링하고 넓어져서 좋아요', '에어컨이 없어서 더운거 같아요', '에어컨 들여놓으면 좋을꺼같아요 .', '비오는날 두루치기와 생선구이 .', '음식에 비해 가격이 좀 높은거같아요 .', '낫베드  .', '제육 추천  골뱅이 추천  우동 추천  국수 보통  주먹밥 보통 소박하게 할머니께서 이제는 취미삼 아 운영하는 듯한 너낌을 받는 실내포차입니다 .', '배불러서 2차로 갔는데 친절하시고 안주도 다 맛있었어요', '오랜만에 우동 먹으니 면방도 탱탱하고 진짜 최고 .', '국수가 짱맛 .', '맛있는데 간간해요 .', '노포분위기라 분위기는 좋은데 할머니 손맛이 기대보다 못함', '오돌뼈 시큼함은 뭔지 .', '친절 친근한 할머니가 해주시는 오래된 포차  골뱅이  추천  우동 강추  닭발 추천 멸치 육수에 표고로 향을 낸 꾸밈없는 우동이 술이 술술 들어가게  .', '사장님 친절은 하신데', '고등어구이는 너무 퍽퍽하고 맛있지는 않아서 아쉬웠던 집 .', '정겨운곳 맛있오요 .', '포차 분위기 정말 좋고 음식도 맛있어요 .', '여기는 찐이에요', '할무니 또 갈께요 .', '음식도 맛있는데 할머니 사장님 너무 정겹고 칠전 하세요', '오래 오래 건강하시길 .', '이런 집을 왜 이제 알았죠', '메뉴 도장깨기 하고 싶은 곳 사장님도 친절하세요 .', '꼼장어볶음 엄청 맵칼하니 맛있어요 .', '노포감성이 좋았어요 .', '맛이 좋아요 .', '노포 느낌 맛있습니다 .', '친절하고 양도 푸짐해요']","[{'닭도리탕': ['닭 도리 탕', '닭도리탕']}, {'닭볶음': ['닭 볶음', '닭볶음']}, {'냄비닭발': ['냄비닭발', '냄비 닭발']}, {'닭발': ['닭발']}, {'똥집': ['똥 집', '똥집']}, {'두부김치': ['두부김치']}, {'오돌뼈': ['오돌뼈', '오 돌 뼈']}, {'돼지껍데기': ['돼지 껍데기', '돼지껍데기']}, {'돼지두루치기1인분': ['']}, {'돼지두루치기 2인분': ['돼지두루치기', '돼지 두루 치 기']}]"
2909,닭발,0.4329,"['항상 밝게 환한 웃음으로 맞아주시는 여자 사장님 덕 분에 갈때마다 너무 기분 좋은 곳입니다 음식맛은 포 차로써 너무 너무 훌륭하고 특히 항상 먹는 국 .', '양이 많이 적어요 배부른 상태로 와야할것같아요', '주 먹밥 정말작고 감자전이 너무 얇아요 .', '맛있게 먹었습니당', '2차로 딱 .', '70대 할머니가 운영하시는 찐노포맛집입니다', '냄비닭발에 감자전시키세요', '조합 미쳤습니다', '노포가게는 화장실때문에 가기 망설여지는데 여기 건물은 화장실도 깨끗해서 너무 퍈해요 제발 꼭 드셔보새요ㅠㅠ 소주 무한흡입입니다ㅠㅜ .', '다른것도 먹었는데 막상 찍은건 계란말이밖에 없네요', '친구덕분에 알게됐는데 좋았어요 .', '돼지두루치기 맛있어요', '할머니가 혼자 요리하셔서 기다림의 미학이 있네요 .', '안주들이 저렴하고 맛있어요', '사장님도 친절하시고  분위기도 좋습니더  .', '리모델링하고 넓어져서 좋아요', '에어컨이 없어서 더운거 같아요', '에어컨 들여놓으면 좋을꺼같아요 .', '비오는날 두루치기와 생선구이 .', '음식에 비해 가격이 좀 높은거같아요 .', '낫베드  .', '제육 추천  골뱅이 추천  우동 추천  국수 보통  주먹밥 보통 소박하게 할머니께서 이제는 취미삼 아 운영하는 듯한 너낌을 받는 실내포차입니다 .', '배불러서 2차로 갔는데 친절하시고 안주도 다 맛있었어요', '오랜만에 우동 먹으니 면방도 탱탱하고 진짜 최고 .', '국수가 짱맛 .', '맛있는데 간간해요 .', '노포분위기라 분위기는 좋은데 할머니 손맛이 기대보다 못함', '오돌뼈 시큼함은 뭔지 .', '친절 친근한 할머니가 해주시는 오래된 포차  골뱅이  추천  우동 강추  닭발 추천 멸치 육수에 표고로 향을 낸 꾸밈없는 우동이 술이 술술 들어가게  .', '사장님 친절은 하신데', '고등어구이는 너무 퍽퍽하고 맛있지는 않아서 아쉬웠던 집 .', '정겨운곳 맛있오요 .', '포차 분위기 정말 좋고 음식도 맛있어요 .', '여기는 찐이에요', '할무니 또 갈께요 .', '음식도 맛있는데 할머니 사장님 너무 정겹고 칠전 하세요', '오래 오래 건강하시길 .', '이런 집을 왜 이제 알았죠', '메뉴 도장깨기 하고 싶은 곳 사장님도 친절하세요 .', '꼼장어볶음 엄청 맵칼하니 맛있어요 .', '노포감성이 좋았어요 .', '맛이 좋아요 .', '노포 느낌 맛있습니다 .', '친절하고 양도 푸짐해요']","[{'닭도리탕': ['닭 도리 탕', '닭도리탕']}, {'닭볶음': ['닭 볶음', '닭볶음']}, {'냄비닭발': ['냄비닭발', '냄비 닭발']}, {'닭발': ['닭발']}, {'똥집': ['똥 집', '똥집']}, {'두부김치': ['두부김치']}, {'오돌뼈': ['오돌뼈', '오 돌 뼈']}, {'돼지껍데기': ['돼지 껍데기', '돼지껍데기']}, {'돼지두루치기1인분': ['']}, {'돼지두루치기 2인분': ['돼지두루치기', '돼지 두루 치 기']}]"
2909,오돌뼈,0.1622,"['항상 밝게 환한 웃음으로 맞아주시는 여자 사장님 덕 분에 갈때마다 너무 기분 좋은 곳입니다 음식맛은 포 차로써 너무 너무 훌륭하고 특히 항상 먹는 국 .', '양이 많이 적어요 배부른 상태로 와야할것같아요', '주 먹밥 정말작고 감자전이 너무 얇아요 .', '맛있게 먹었습니당', '2차로 딱 .', '70대 할머니가 운영하시는 찐노포맛집입니다', '냄비닭발에 감자전시키세요', '조합 미쳤습니다', '노포가게는 화장실때문에 가기 망설여지는데 여기 건물은 화장실도 깨끗해서 너무 퍈해요 제발 꼭 드셔보새요ㅠㅠ 소주 무한흡입입니다ㅠㅜ .', '다른것도 먹었는데 막상 찍은건 계란말이밖에 없네요', '친구덕분에 알게됐는데 좋았어요 .', '돼지두루치기 맛있어요', '할머니가 혼자 요리하셔서 기다림의 미학이 있네요 .', '안주들이 저렴하고 맛있어요', '사장님도 친절하시고  분위기도 좋습니더  .', '리모델링하고 넓어져서 좋아요', '에어컨이 없어서 더운거 같아요', '에어컨 들여놓으면 좋을꺼같아요 .', '비오는날 두루치기와 생선구이 .', '음식에 비해 가격이 좀 높은거같아요 .', '낫베드  .', '제육 추천  골뱅이 추천  우동 추천  국수 보통  주먹밥 보통 소박하게 할머니께서 이제는 취미삼 아 운영하는 듯한 너낌을 받는 실내포차입니다 .', '배불러서 2차로 갔는데 친절하시고 안주도 다 맛있었어요', '오랜만에 우동 먹으니 면방도 탱탱하고 진짜 최고 .', '국수가 짱맛 .', '맛있는데 간간해요 .', '노포분위기라 분위기는 좋은데 할머니 손맛이 기대보다 못함', '오돌뼈 시큼함은 뭔지 .', '친절 친근한 할머니가 해주시는 오래된 포차  골뱅이  추천  우동 강추  닭발 추천 멸치 육수에 표고로 향을 낸 꾸밈없는 우동이 술이 술술 들어가게  .', '사장님 친절은 하신데', '고등어구이는 너무 퍽퍽하고 맛있지는 않아서 아쉬웠던 집 .', '정겨운곳 맛있오요 .', '포차 분위기 정말 좋고 음식도 맛있어요 .', '여기는 찐이에요', '할무니 또 갈께요 .', '음식도 맛있는데 할머니 사장님 너무 정겹고 칠전 하세요', '오래 오래 건강하시길 .', '이런 집을 왜 이제 알았죠', '메뉴 도장깨기 하고 싶은 곳 사장님도 친절하세요 .', '꼼장어볶음 엄청 맵칼하니 맛있어요 .', '노포감성이 좋았어요 .', '맛이 좋아요 .', '노포 느낌 맛있습니다 .', '친절하고 양도 푸짐해요']","[{'닭도리탕': ['닭 도리 탕', '닭도리탕']}, {'닭볶음': ['닭 볶음', '닭볶음']}, {'냄비닭발': ['냄비닭발', '냄비 닭발']}, {'닭발': ['닭발']}, {'똥집': ['똥 집', '똥집']}, {'두부김치': ['두부김치']}, {'오돌뼈': ['오돌뼈', '오 돌 뼈']}, {'돼지껍데기': ['돼지 껍데기', '돼지껍데기']}, {'돼지두루치기1인분': ['']}, {'돼지두루치기 2인분': ['돼지두루치기', '돼지 두루 치 기']}]"
2910,세계맥주 4 캔,0.1889,"['가성비 굳굳 벌써 다 마셨어요 ㅠ .', '좀 아쉽게 종류가 많지는 않지만 맥주할인이 있어  좋아요', '가까워서 자주 갈듯 합니다', '만족 맥주만 1 2만원어치 들고왔네요 .', '여기 정말 좋아요', '요즘 맥주값도 비싼데 저한텐 아주 딱입니다 친절한 사장님 감사합니다 .', '좋아용', '확실히저렴합니당 .', '맥주는 일부러 여기찾아가서 구매합니다', '너무너무좋아오ㅓ .', '친절하시고 추천 잘 해주세요', '매장이 작아서 종류가 너무 다양한건 아니지만 주종이 하나만 있지 않아서 가기 좋아요 .', '연태 벌써 3번째 구매 .', '지나가다 들렸는데 술 종류도 많고 덩치큰 직원분이 너무 친절하게 알려주셔서 좋은 술 구매하고 갑니다_', '자주올게용 .', '종종 방문하는데 맥주 싸고 좋아요', '그런데 알바생이 있을 땐 너무 건성이에요 ㅠ', '온도차가 너무 커서 사장님 계실 때만 방문하고 싶어요 .', '종류 많고 싸고 좋아요 .', '저렴하게 구입할 수 있어 좋아요  .', '알바 친절하심 .', '고래맥쥬창고 맥주 와인 다음주에는 사케까지 드렁온다니 진정한 세계맥주창고입니다', '거기다 저렴한 가격까즤좋으네요 .', '단골이에요  .', '우연히 들렀는데 너무 친절하셨어요', '맥주가 편의점보다 싸고 또 편의점에 없는 맥주도 있어서 이것저것 사봤어요 .', '너무나도 애정하는 주류상점 입니다ㅎㅎ', '술 살일 있으면 꼭 여기로 가요 .', '친절하고 저렴해서 좋아용 .', '친절하고 병맥이 다양해서 좋아요 .', '다양한 맥주가 있어요 ㅎ', '신기 .', '와인이 정말 다양하더라구요 .', '사장님 엄청 친절하게 알려주시고  다양한 맥주 좋아요 .', '사장님 친절해요', '맥주박사님 ㅎ .', '맥주 와인 종류도 다양하고 희귀템들도 많고 전용잔 특별 이벤트도 매번 다르게 있고 진짜 좋아요', '사장님 왕친절 부담없는 스몰토크 재밌습니다 .', '사징님 친절하세용 ㅎㅎ .', '가성비 좋고 맛있는 맥주가 많아요 .', '친절하구 좋아요 .', '여기 너무맘에들어요', '술이 엄청 다양하고 가성비가좋아요', '근데 사장님이 엄청 친절하셔서 가심', '비까지 좋은것같아요', '감사합니다']","[{'세계맥주4캔': ['']}, {'세계맥주 4캔': ['세계 맥주', '세계맥주']}, {'세계맥주 4 캔': ['세계 맥주', '세계맥주 캔', '세계맥주캔', '세계 맥주 캔']}, {'아잉거 브로바이스': ['아잉거', '아잉거 브로 바이스', '아잉거브로바이스', '아잉거 브로바이스']}]"
2925,포테이토사라다,0.5568,"['건대 뚝섬 성수쪽에 와인과 함께 할수 있는 분위기 있는집을 찾는다면 무애를 추천 하고 싶다', '자양동에서 있는 근사한 아시안퓨전 다이닝 와인바 무애에 다녀왔는데요 분위기도 좋고 음식도 너무 맛있어요', '감자샐러드는 식전 에피타이저로 먹기에 좋아요 가지요리는 사장님의 예술적인 칼집을 낸 후 살짝 구워낸 요리인데 이거 아주 맛도리 에요', '가장 기대 했던 무애만두국인데뇨', '무애 안가본사람은 있어도 한번만 갈 사람은 없는 곳이에요 .', '짧은 기간에 벌써 세 번이나 간 무애 분위기 차분하고 음식도 맛있고 가격도 합리적이고 안 갈 이유가 없어요', '포테이토사라다 무애 만둣국 나폴리탄스파게티니 모든 요리가 다 특별했어요', '너무 만족스러웠던 자양동 무애  프라이빗하고 조용하며 분위기 있는 공간에서 대화하기 좋은 장소 찾으신다면 꼭 방문해야하는 곳 분위기 있는 곳에서 정성 가득 들어간 무애만의 음식을 맛보며 정말 행복한 시간 보냈어요', '같은 메뉴도 무애만의 색이 담겨 질릴 틈이 없습니다', '마파두부 든든하고 고소하고 맵싹하니 맛있구 브로콜리 에그 완전 건강한 느낌이에요 ㅎㅎ']","[{'무애 만둣국': ['무애', '무애 만둣국', '무애만둣국']}, {'아발로니버터구이': ['아발로니버터구이', '아 발 로 니 버터 구이']}, {'포테이토사라다': ['포테이토사라다', '포테이토 사 라 이 다']}, {'가지요리': ['가지요리', '가지 요리']}, {'나폴리탄 스파게티니': ['나폴리 탄 스파게티 이 니', '나폴리탄 스파게티니', '나폴리탄스파게티니', '나폴리 탄']}, {'마파두부': ['마파두부']}]"
