restaurant_id,review_sentence_split,menu_name_split,org_menu_dict,menu_sentence
54,"['1인 코마찌 사시미코스시켰는데 회들이 진짜 싱싱하 고 살살 녹아요', '아니 회뿐만 아니라 다른 메뉴들도 너무 다 맛있어서 진짜 미쳤다 말 나왔어요  .', '아이들없이 신랑하고 둘만 일식 먹으려고 방문했는데 메뉴 나올때마다 너무 맛있어서 애들 데리고 올 걸하고 생각했어요', '회가 신선하고 코스 구성이 정말 좋았어요', '열기조림은 집에 싸들고 와서 애둘 먹이고 싶은 맛이에요', '샹선도 크고 살이 많았고 양념의 감칠맛이 좋았어요', '간장베이스지만 전혀 짜지 않았어요', '이거 쓰면서도 또 먹고 싶어용 .', '숙성 사시미 정말 쫀득하고  입에서 살살녹아요', '사장님이 음식 내주시면서 다설명해주셔서 기분좋게 접대받는 느낌으로 먹었답니다 룸이 크고 접시와 그릇들이 고급스러워서 특별한 날이나 접대로 딱일듯요 열기조림은 양념이 너무맛있었고 살도 엄청많아서 배부르더라구요', '버터전복구이도 쫀득쫀득 너무 굿 개인적으로 크림새우가 가장맛있었어요', '빠삭빠삭하고 새우도 토실토실 크림소스도 내스타일 마끼와 조개국물도 없으면 섭하지요 후식 매실차는 직접담군 매실청맛 소화잘되는 매실차 맛의 깊이가 달랐어요 .', '푸짐한 양에 퀄리티 높은 메뉴들로만 구성되어 있어서 손이 가지 않는 스끼다시 가짓수만 채우는 곳과는 차원이 다른 곳이네요', '코마찌사시미코스 2인인데 양은 3인 넘게 먹어도 배부를 것 같아요', '열기 조림진짜 맛있고 회도 쫄깃하고 참치까지 나와서 대만족 전복구이 소금위에 올려나오는 것도  누굴 데려가도 좋아할 것 같아요', '룸식당이라 대화하기 좋고  외식하거나 모임하기 좋을 것 같아요 .', '일식집 중에 단연코 1등 최애 맛집입니다 사장님이자 주방장님이신데 처음부터 끝까지 직접 요리하시는 부분이 너무 좋았어요', '특히나 사시미 기가막힙니다 양도 적은편이 아닌데 가성비 너무 좋아요', '부모님 모시고 다시 방문 할 예정입니다  .', '처음방문 했는데 너무 만족하고 가네요', '이런 리뷰 처음인데 주변에 너무 알리고싶은  가게네요', '진심으로 잘 먹었습니다 .', '이보다 더 완벽할수없는 곳 요즘 정통 일식집은 찾아볼수없는데 완젼 행벅해또ㅓ .', '사업상 이야기 할 곳을 찾고있었습니다', '룸으로 되어있어 편합니다', '사장님도 친절하시고 코스 요리도 훌륭했습니다', '같이 가신분들도 만족하시고 다음에는 사시미 좋아하시는 부모님과 방문하겠습니다 .', '정말 맛있어요', '예약할때 세꼬시 예기드렸더니 정말 도다리세꼬시 해주실줄 몰랐어요', '감동입니다후회없는 곳이네요', '친구들도 감동ㅋㅋ 또 갑니다 ㅎㅎㅎ .', '지인과갔다넘좋아서요번엔가족과방문했네요', '음식도맛나고분위기도좋고사장님도좋으시고 가족들모두맛있게먹고즐건시간보내고왔네요', '사장님번창하세요 .', '가족모임 했는데 와 너무 좋네요', '이런 좋은데가 있는줄 동생한테 너무감사하네요', '덕분에 좋은곳 알았네요', '신년회 예약하겠습니다 .', '친구소개받아서 방문 했는데 깜놀 했습니다', '정말 너무 잘먹었습니다 일식집에서 배부르게 먹고 가는건 첨이네요', '사장님 너무 친절하시고 아이들 먹을꺼도 잘 챙겨주시고 잘 먹고갑니다', '꼭 다시갑니다 ㅎㅎㅎ .', '오랜만에 왔더니 더욱더 좋아졌네요', '부모님도 너무 만족하시고 뿌듯했습니다', '사장님 정말 친절하시네요', '잘 먹고갑니다 .', '너무너무 맛있네요', '사장님 너무 친절하시고 방어회 대박이였습니다', '조림전복 정말 너무 만족하고 갑니다', '대박나세요 .', '2번째 방문인데 오늘도 너무 잘 먹었어요', '음식 잘나오고  직원분 너무 친절해요 추천합니다 담에 또 방문 약속합니다 .', '소개 받아서 아주 좋은곳을 알게 되었네요', '사장님 너무 친절히 잘해주시네여', '리뷰 첨 써보는데 너무 잘먹어서 감사합니다', '다시 방문할 생각 있습니다 .', '멋진음식먹느라정신줄밖에두고먹었더니사진찍는걸깜빡했네요', '즐거운분위기로즐기느라사장님께더죄송하네요', '같이모인친구들다들맛있고첨보는요리두먹는다고이곳을추천한제가으쓱으쓱해짐모임이나즐겁고진짜맛난음식찾으신다면이곳을추천합니다', '꼭꼭꼭이곳에서드셔보세요후회없을겁니다', '맛있게잘먹었습니다 .', '지인들과 조용히 저녁식사할일이 있어서 알아보던중  일식이 낫겠다해서 우연히 가게된 집이었는데 모두들 너무 만족 스러워했습니다', '룸도 고급스럽고 음식들도 맛있고 직원분들도 친절했네요', '조만간 또 갈듯 .', '정말 만족하고 갑니다', '사장님눈치보느라 사진을 못칙은게 아쉽 음식 너무 맛있네요', '제방문 의사 100프로 입니다 .', '오랜만에 좋은일 생겨서 일식이 생각나서 방문했는데 여전히 음식 깔끔하고 사장님 친절하셔서 너무 기분좋은 저녁식사 였네요 번창하세요 .', '전에 맛있게 잘 먹어서  모임 장소로 다시 선택해 재방문 했어요', '역시 맛있어요 뜨끈뜨끈 오뎅꼬치 또 먹고싶네 .', '너무 맛있게 음식 잘하네요', '우연히 알게 됐는데 좋은가게 발견한 기분이드네요', '사잠님 너무 친절하시고 음식 대박 맛있어요', '인정합니다 .', '소개 받아서 갔는데 너무 최상의 맛을 보고 느끼고 갑니다', '사장님 너무 친절하시고 너무 감사하게 잘먹고 갑니다', '여기 찜 하겠습니다 부모님 모시고 다시 오겠습니다 .', '진짜 너무 맛있다 라는 말이 수십번 나온거 같네요 부모님이 일식을 좋아하셔서 부모님 아이들과 함께 방문했는데 부모님보다 애들이 더 맛있게 먹네요 ㅋㅋ', '아이들이 이것저것 물어봐도 친절하게 대답해주신 여자실장님 너무 감사했습니다 입에서 살살녹는다는 표현이 딱 맞는표현같습니다', '진심 너무너무 맛있어요', '앞으로 가족모임은 코마찌로 결정 맛은 최고 친절또한 최고였습니다 .', '가게 인테리어도 넘 예쁘고 음식도 맜있어용  .', '음식이 모두 맛있고 신선한 재료를 쓰시는게 느껴졌어요 음식도 다양하고 제 입맛에 딱이었어요', '무엇보다 회가 신선하고 너무 맛있었구요 친구들과 오랜만에 만나서 할 얘기도 많았는데 룸이 너무 편안하고 분위기도 좋아서 신나게 먹고 떠들다 왔네요', '곧 학부모 모임도 꼬마찌로 예약하려고 합니다 .', '넘 맛있어서 사진을 못찍었네요', '여기 정말 줗네요 2번째 왔는데 사장님이 기억해주시고 오뎅탕도 서비스 주시고 자주 오겠습니다  .', '광진구 근처 맛나는 일식집 찾다가 소개받고 가봤는데 소문대로 주방장님 커리어가 말해주듯 음식 퀄리티들이 매우 만족스러웠습니다', '음식 양도 개인적으로 많다고 느껴졌고 여럿이 가서 먹었는데 모두 만족스럽다고 하니 제가더 쁘듯하더라구요', '종종 모임 있을때 자주 들를 예정입니다', '실장님도 매우 친절하시고 서브 봐주시는 이모님도 친절하셔서 기분좋게 먹고 왔습니다 .', '음식들이 모두 다 너무 맛있어요 지인들과 모임을 했는데 다들 만족해 하며 먹었네요', '룸이라 모임하기에 딱 좋은 곳이네요 .', '3번째 왔다 갑니다', '부모님 대만족하고 갑니다', '너무 맛있고 싱싱합니다 당골됐어요', '사장님 너무친절하네요  잘 먹고 갑니다 .', '여자친구 생일이여서 장소찾다가 우연히 알게된곳 음식 너무 잘먹고 사장님 엄청 친절하시네요', '부모님 모시고 가고싶네요', '너무 좋은곳 맛집 인정합니다 .', '지인소개 받아서 부모님 모시고 갔는데 우리 부모님이 너무 좋아하시네요', '저도 너무 좋았어요', '음식도 너무 맛있고 사장님 너무 친절하시네요', '추천합니다', '강추요  .', '너무 맛있고 여긴정말 최고의 맛과 장소군요', '정말 정말 인정합니다', '뎃글 잘 안하는데 여기 너무 좋았어요 후회 없는곳 인정합니다 .', '여긴 나의숨겨진 맛집입니다', '정말 인정하는곳 너무 맛있고 조용해서 더욱 추천맛집 사장님 너무 친절하시고 서비스도 잘해주시네요', '엄지척 입니다 .', '오늘 가족끼리 기본 사시미코스 6만원짜리 먹으러 갔는데 사장님도 친절하시고 코스요리도 너무 맛있었어요', '가족이 너무 화목해보인다며 서비스로 초밥도 주셨어요', '사장님 짱 .', '오랜만에 편하게 넘 맛있게 먹었네요', '일식 깔끔하고 입에 착착ㅋ  사장님도 너무 친절 하시네요', '서빙해주시는분도 굿굿 .', '리뷰첨해보는데요', '정말 너무 너무 맛있어요', '사장님 너무 친절하시고요', '어머니가 네기도로 좋아한다고 말만했는데 바로 김밥처럼 가져다주셔서 감동했어 요', '정말 진심으로 추천합니다 .', '진짜 이곳은 갈때마다 실패가 없네요', '매번 쥔장이 맛있는것만 해줘서 팍팍 살쪄서 갑니다', '재료도 너무 신선하고 너무너무 맛있네요', '단체 모임하기도 좋고 앞으로 자주가게 생겼네요 .', '우연히 방문했다가 알게된곳인데 단체 모임하기에 너무좋아요', '코로나로 지치고 힘들었는데 부모님 생신때 온가족이 모여서 아주 맛있는 식사하고 오신분들 모두 만족하시고 돌아가셨어요 오신분들도 모두 맛있었다고 엄지척하고 또 방문할게요 .', '넘 맛있었어요', '뭣보다도 너무 신선해요 ㅎㅎ', '사장님 친절하시구 홀이모님 넘 유쾌하셔요', '모임  회식에 좋아요', '재방문할게용  .', '맛있게 잘먹고 왔어요', '무엇보다 신선해서 정말 좋았습니다 .', '고급스런음식과 신선해서 맛있어요 .', '룸이있으니 손님접대 좋을듯요 .', '정말 핵존맛입니다']","['판 모밀', '점심정식', '알탕', '생대구탕 지리', '점심 정식', '전복죽', '새우 튀김', '코마찌', '알 탕', '코마찌 사시미코스', '생 대구탕 지리', '코마찌사시미코스', '코마찌 사시미 코스', '생 대구탕', '생대구탕지리', '판모밀', '새우튀김']","[{'판모밀': ['판 모밀', '판모밀']}, {'점심정식': ['점심정식', '점심 정식']}, {'새우튀김': ['새우튀김', '새우 튀김']}, {'전복죽': ['전복죽']}, {'알탕': ['알 탕', '알탕']}, {'생대구탕 지리': ['생대구탕지리', '생대구탕 지리', '생 대구탕', '생 대구탕 지리']}, {'코마찌 사시미코스': ['코마찌', '코마찌사시미코스', '코마찌 사시미 코스', '코마찌 사시미코스']}]","['1인 코마찌 사시미코스시켰는데 회들이 진짜 싱싱하 고 살살 녹아요', '코마찌사시미코스 2인인데 양은 3인 넘게 먹어도 배부를 것 같아요', '앞으로 가족모임은 코마찌로 결정 맛은 최고 친절또한 최고였습니다 .']"
59,"['자주 가는 맛집에요 고기 두툼하고 퀄리티 좋구요', '정 말 맛잇어요 메뉴 다양한데 진짜 다 맛잇어요', '아우 리뷰 쓰면서 또 먹고 싶네요', '그리고 여자분 직 .', '맛있어요 고기도 구워주셔서 좋아요', '제주도에서 웨이팅해서 먹은 맛집보다 맛있어요ㅎㅎ .', '친구들과 갔다가 너무 맛있어서 신랑이랑 바로 또 갔네요', '또간집 찍었어요 신랑이 고기 좋아하는데 새로운 맛집 찾았다고 데려가니까 너무 좋아하네요', '1번 가서 맛났던 집 또 가면 그 맛이 아닐때도 간혹 있는데  여기는 두툼한 고기와 육즙이 그대로였어요 친절하신 사장님이 구워주신 고기도 그대로였구요', '고기감별사 남편이 극찬하네요 옆 테이블 이야기가 슬쩍 들리는데 동네 맛집으로 유명한가봐요 일리 있어  일리 있어 가까우면 진짜 자주 올 듯합니다 .', '가족들과 같이 방문 했어요', '고기판을 돌려 가면서 고기 구워 주시는 스킬이 너무 환상 입니다 친절한 응대와 맛난 음식 먹으면서 즐거운 시간 보냈네요', '고기 좋아하는 울딸도 너무 맛나게 잘 먹고 왔습니다 .', '도톰촉촉한 고기가 땡겨서 인근주민 추천 받아서 갔었는데 요기는 사이드로 주는 어리굴젓이 짱맛이네요', '사장님 너무 친절하시고  뚝배기 뚫고 나오려는 소복한 계란찜이 아주 뜨끈뜨끈하니 맛있었어요', '제주도에서나 볼법한 메뉴들이 있던데 담에 또 다른 메뉴들 먹어보러 가야겠어요 .', '육즙 터지는 고기에 반주 한 잔 맛있는 고기 먹고 싶을 때 생각나는 집  계란찜이랑 곁들임', '음식까지 다 맛있어서 배뿡 되지만 기분 좋게 뿌듯함', '가족들 친구들 델꼬 떠 먹으러 가야징 .', '내돈 내산 후기 워커힐 호캉스할 때 근처 맛집이 애매해서 추천 받은 곳이예요', '돼지고기 맛이 거기서 거기겠지 했는데 그게 아니네요 육질이 탱글하고 쫀득해서 씹는 맛이 예술이고 육즙도 살아있어요', '게다가 무려 직접 구워주십니다', '소고기도 아닌 돼지고기를이 가격에 실화인가요', '진짜 단체모임으로도 너무 좋을 거 같아요', '연예인 가끔 출몰한다고 유명하던데 여기는 사장님 부부도 연예인 같으시네요', '기대했던 거 보다 눈도 귀도 입도 즐거운 자리여서 더욱 기억에 남을 거 같네요 .', '음식이 맛있어요', '고기도 맛있고 멍게비빔밥 맛있어요', '감', '굴땅콩막걸리도 있어요 .', '오랜만에 애육당 삼겹살 맛있어요 .', '사장님과 직원분들이 친절해요 그럭저럭 먹을만 했어요 .', '워커힐 숙박하면서 호텔식이 싫어서 검색하다가 찾았는데 삼겹살 항정살 먹었는데 제주도에서 먹었던것 만큼 맛있어요', '고기를 다 구워줘서 좋았고 추가 반찬들도 빨리 친절하게 주시구요', '된찌는 조금 고기집 된찌 만큼 짜지 않아서 더좋았구요', '아쉬운건 비빔냉면이 조금 그럼에도 워커힐 오면 다시 찾아갈것 같아요', '주차장이 없어서 주위 알아서 주차해야해서 워커힐에서 숙박하면 걸어서 갈 수 있어요 .', '제주도에서 먹은 고기보다 맛있었어용', '번창하세툐 .', '고기가 맛있어요', '계란찜도 맛있구요 .', '여기 결제할때 요금잘보고결제하세요', '먹지도않은 소시지 8천원 추가결제 해놓고 나중에확인해서 전화 하니깐 사과한마디없이 영수증들고오라고 합 .', '가족이랑 월 2ㅡ3회는 가는 곳입니다', '넘넘 맛있어요ㅠ 다른데서 흑돼지를 먹을수가 없어요', '남자애 2명이랑 가는데 직원분 사장님 귀찮아하지 않으시고 꼼꼼히 챙겨주십니다', '고기 된장 비빔 항상 먹는데 넘나 맛있어요 .', '고기정말 맛집 .', '와 근래 정말 맛있게 먹은 삼겹살이었어요 반찬도 다 맛있기 힘든데 정말정말 맛나게 먹었습니다 .', '친절하시고 고기 질이 좋아요 .', '고기가 맛있어서 재방문 의사 있어요 .', '감귤막걸리 맛잇어요 .', '동네 맛집인정 .', '직원이 친절하고 고기도 잘구워 주셔서 명이잎에 싸서 맛있게 냠냠 멍게비빙밥 별미네요', '냠냠 .', '아쉽네요', '고기가 너무 질겨요 ㅠㅠ 잠실새내 맛있어 서 집근처라 여기 갔눈', '눈데 사장님 ㅠ 좀더신경써주세 요 직원들은 친절합니다 .', '맛있구 친절해용 목살머겄는데 제주도에서먹던 흑돼지맛을 느낄수있었어요', '명란계란찜과 감귤막걸리 그리구 파절임도쨩맛ㅎㅎ .', '근고기 소세지 다 맛있었습니다', '사장님 및 직원분들 서비스도 최고입니다 먹으면서도 참 기분 좋았네요 .', '고기를 구워주니 완전 좋네요', '껍데기 맛났어요', '전체적으로 맛있고 감귤에이드 완전 맛나용 .', '고기 맛있어요', '멍게비빔밥도 굳 .', '사장님보다 주방직원분이 더 친절한곳이네요', '우리 가 갔을땐오픈하자마자감 홀분들이 없고 주방분  혼자라 서빙해주셨는데 너무너무 친절해서 기 .', '항정살 맛있어요 .', '돼지목살 삼겹살 맛있어요 .', '고기 맛있어요', '두툼하고 식사 메뉴도 좋은데 미처 사진은 명란 계란찜만 멍게비빔밥 강추 .', '제주흑돼지인줄 알았는데 좀 아쉽네요 .', '고기도 반찬도 굿 .', '너무너무 맛있어요 .', '고기 맛있어요', '껍데기도 굿 .', '제주모듬근고기 600g 49000원  돼지고기도 많이 올랐네요', '한우도 아니고 1인분에 150g ㅠㅠ']","['제주 모듬', '제주 통 삼겹살', '제주 모듬 근고기', '제주 특 항정살', '제주 모듬 그 ᆫ 고기', '제주특갈매기살', '제주 통 목살', '제주 특 갈매기살', '제주모듬근고기', '제주', '제주특항정살', '제주 통목살', '제주 통삼겹살', '제주통목살', '제주통삼겹살', '제주 특항정살']","[{'제주 모듬 근고기 600g': ['제주 모듬', '제주 모듬 근고기', '제주 모듬 그 ᆫ 고기', '제주모듬근고기', '제주']}, {'제주특갈매기살 1인분': ['제주 특 갈매기살', '제주특갈매기살']}, {'제주 통삼겹살 1인분': ['제주 통 삼겹살', '제주통삼겹살', '제주', '제주 통삼겹살']}, {'제주 통목살 1인분': ['제주 통 목살', '제주', '제주통목살', '제주 통목살']}, {'제주 특항정살 1인분': ['제주특항정살', '제주 특 항정살', '제주', '제주 특항정살']}]","['제주도에서 웨이팅해서 먹은 맛집보다 맛있어요ㅎㅎ .', '제주도에서나 볼법한 메뉴들이 있던데 담에 또 다른 메뉴들 먹어보러 가야겠어요 .', '워커힐 숙박하면서 호텔식이 싫어서 검색하다가 찾았는데 삼겹살 항정살 먹었는데 제주도에서 먹었던것 만큼 맛있어요', '제주도에서 먹은 고기보다 맛있었어용', '맛있구 친절해용 목살머겄는데 제주도에서먹던 흑돼지맛을 느낄수있었어요', '제주흑돼지인줄 알았는데 좀 아쉽네요 .', '제주모듬근고기 600g 49000원  돼지고기도 많이 올랐네요']"
63,"['가격이 저렴해서 좋아요 양배추 샐러드는 포장은 안 되고 따로 금액 추가해도 안된다고 하셔서 집에서 직 접 만들어 먹었어요', '닭강정은 비추천 옛날통닭 .', '치킨종류가 다양하고 맛있어요 .', '먹고 있는데 옆에서 마감 청소빗자루 11시 마감이 라고 하셨지만 10시 45분 쯤 마감이라고 나가라 는 식으로 말씀하셔서 그 이후로 안 가요 오픈 .', '오랜만에 먹으니 맛있네요 .', '오픈과 동시에 동네 핫플 맛집등극했네요', '포장만 몇 번이나 해서 먹었어요', '이번엔 싹스리 순살세트 1번 시켰는데 맵찔이한테는 불닭소스가 좀 맵긴 했 .', '닭강정미 맛있어요 .', '가게 포장했는데 현장 정말 어수선했고 새우닭강정 맛없음', '닭강정이 맛이 없음', '새우는 4개 들어있음', '미리 만들어둔 닭강정에 새우만 추가한건지 닭 .', '새우닭강정 양이 너무 적어요', '맛있어용 ㅎ .', '순살후라이드 먹었어요', '바삭하고 짭쪼름해서 맛있게 먹었어요  .', '동네에 가성비좋은 치킨집이 생겨서 좋아요', '두세번 순살치킨 먹어보고 이번엔 옛날통닭 먹어봤는데 다 맛있어요', '매장에서 먹어도 좋을것 같아요', '낮에 동네엄마들과 생맥주 간단히 먹을수 있는 곳이 생겨 좋아요 .', '아직 아이들이 어려서 한마리 통닭은 부담스러운데 생겨서 너무 좋아요', '생맥주도 남편이 사온 적 있는데 맛있더라구요', '오래오래 영업하시면 좋겠어요 .', '양념 한마리 맛있어요', '근데 가격이 싸서그런지 양 정말 적어요 .', '양념 닭강정 안맵다고 하셨는데 아이들 먹기엔 맵네요 .', '옛날통닭이 맛있어요 .', '청양마요 양념치킨 넘 맛있고 가성비좋아요', '자주이용합니다 .', '저렴하면서 맛있어요 .', '동네에 가볍게 즐길수 있는 호프집이 생겨 사람들이 엄청 많네요 .', '닭강정이 맛있어요 .', '불편하실 수 있는 요청사항도 잘 들어주시고  친절하시고', '치킨도 맛있고 양도 많습니다', '많이 시켜드세요 .', '닭강정을 포장 주문했는데 맛있었어요', '사장님도 직원분들도 친절하셔서 좋았습니다', '너무 빨리 먹어서 사진 못찍었습니다', '죄송해요 .', '닭강정이 맛있어요 .', '여기 가성비좋으면서 맛도 좋아요', '청양마요', '맛있었고 와 양념치킨도 맛있었어요', '자주 이용할거같아요 .', '닭강정 큰사이즈 먹었는데 맛은 있지만 양은 조금 적은거 같아요 .', '오픈해서 감닭의 신선도는 그닥묵은닭 맛이나요 .', '가성비가 좋아요 .', '가성비 좋은 옛날통닭집 .', '기름도 깨끗하고 맛있었어요 .', '옛날통닭 맛있어요 .', '청양마요먹어봤는데 맛있었다', '네네랑 비슷 .', '맛  ㅎㅎㅎㅎ .', '양이 너무 작은듯하네요', '가격이 싸니 이해함 .', '3번째 방문했어요', '맛있어요 .', '치킨집은 늘 좋죠골뱅이무침 포장했는데 맛있었어요 골뱅이도 적지않고 특히 진미채 들어있어서 넘 좋았어요 .', '옛날치킨 맛있어요 .', '홀은 항상 꽈악 차있음 맛있어요 .', '닭도 신선한것 같고 맛있어요', '옛날 통닭 강추 .', '아이들과 맛있게 잘 먹었습니다 .', '맛  ㅎㅎ']","['옛날통닭 두마리', '깐풍통닭', '눈꽃 치즈 순 살 치킨', '양념통닭', '깐풍 닭강정', '양념 통닭', '마 간장 닭강정', '옛날통닭두마리', '까 ᆫ 풍 통닭', '옛날통닭한마리', '싹 쓰리 순 살 세트', '눈꽃치즈순살치킨', '옛날 통닭 두 마리', '순 살 후라이드', '양념닭강정', '옛날 통닭', '양념 닭강정', '싹쓰리순살세트', '청양마요순살치킨', '허니순살 치킨', '청양 말 어요 순 살 치킨', '깐풍닭강정', '마간장닭강정', '순살후라이드', '핫 불순 살 치킨', '핫불순살치킨', '어니언마요순살치킨', '옛날통닭 한마리', '허니순살치킨', '어니언마요 순사 ᆯ 치킨', '옛날 통닭 한 마리']","[{'옛날통닭 한마리': ['옛날통닭 한마리', '옛날 통닭', '옛날통닭한마리', '옛날 통닭 한 마리']}, {'옛날통닭 두마리': ['옛날통닭 두마리', '옛날 통닭', '옛날 통닭 두 마리', '옛날통닭두마리']}, {'양념통닭': ['양념 통닭', '양념통닭']}, {'싹쓰리순살세트 V1': ['싹 쓰리 순 살 세트', '싹쓰리순살세트']}, {'싹쓰리순살세트 V2': ['싹 쓰리 순 살 세트', '싹쓰리순살세트']}, {'순살후라이드': ['순 살 후라이드', '순살후라이드']}, {'양념닭강정': ['양념닭강정', '양념 닭강정']}, {'깐풍통닭': ['까 ᆫ 풍 통닭', '깐풍통닭']}, {'마간장닭강정': ['마간장닭강정', '마 간장 닭강정']}, {'깐풍닭강정': ['깐풍 닭강정', '깐풍닭강정']}, {'눈꽃치즈순살치킨': ['눈꽃치즈순살치킨', '눈꽃 치즈 순 살 치킨']}, {'청양마요순살치킨': ['청양 말 어요 순 살 치킨', '청양마요순살치킨']}, {'핫불순살치킨': ['핫 불순 살 치킨', '핫불순살치킨']}, {'어니언마요순살치킨': ['어니언마요순살치킨', '어니언마요 순사 ᆯ 치킨']}, {'허니순살치킨': ['허니순살치킨', '허니순살 치킨']}]","['순살후라이드 먹었어요', '양념 닭강정 안맵다고 하셨는데 아이들 먹기엔 맵네요 .', '옛날 통닭 강추 .']"
70,"['음식에 미나리 를 깔아주고 메뉴에 미나리도 있었는데 들기름이나 침기름으로 무친건 아니어서 싱싱한 맛만 느꼈음 .', '퇴직한 입사동기생 7월모임 아차산 등산 후 저녁하 려고 했는데 장맛비탓에 일부만 등정하고 옴', '여수 출신 사장님 솜씨로 아차산 아래 광장동에서  .', '안주가 맛있어요 .', '아차산에서 하산후 들린집 가재미무침을 좋아해서 막걸리에 가재미무침미나리전  괭장히 놀람ㅋ 너무 맛있어서 살짝 삭혀진듯한 가재미와 참나물과 무친 새콤달콤한 맛 미나리전도 향이 너무 좋고 맛있다는강추천 .', '갑오징어 숙회 무침 둘 다 싱싱하니 맛있게 먹었어요 .', '아차산 산행 하고 꿀맛같은 해물파전에 한 잔 .', '홍어삼합 강추합니다', '음식이 참 맛있네요', '청사초롱 번창을 기원드립니다 .', '음식이 맛있어요 .', '등산후 술한잔 가볍게 하랴고 했는데 맥주도 맛있고 안주도 훌륭하고 시그니처 메뉴인 라면도 잘먹었습니다  .', '가까워서 좋고 맛있어서 좋고 친절해서 자주가고 .', '오징어무침 맛있어요 .', '아주 맛있는 집입니다', '다 드시고 마지막에 비빔국수 꼭 드세요 .', '아차산 등산하고 와서 미나리전에 막걸리 너무 맛나요 .', '넘 맛있고 메뉴가 토속적이면서 엄청 친절해요  강력추천합니다 .', '광장동 맛집으로 소개받았습니다', '이런 분위기 좋아요 .', '맛있어요', '간단히 술 한잔 하기에 딱 이네요 부추전이 바삭하고 넘 맛있어요 .', '모임생기면 제일 먼저 생각나는 집 음식맛있고 사장님 친절하고 자주 갈 수 있어서 너무 좋아요 .', '삼합 추천합니다 .', '찐맛 친철도 짱 .', '친절하고 맛도 괜찮아요 .', '물건도많고 친절 .', '안주 짱 맛잇어요']","['생 합 탕', '생합탕', '갑오징어 숙 회', '갑오징어숙회', '삼 합', '삼합']","[{'생합탕': ['생 합 탕', '생합탕']}, {'갑오징어숙회': ['갑오징어 숙 회', '갑오징어숙회']}, {'삼합': ['삼 합', '삼합']}]","['홍어삼합 강추합니다', '삼합 추천합니다 .']"
82,"['금요일에는 손님이 많고 그 때 말고는 괜찮은거 같아 요 손님 많은날 가서 곱창 나오는데 시간이 좀 걸렸 고 순서도 꼬이긴 했어요', '보통 곱창은 구워나 .', '처음 갔는데 사장님과 직원분이 친절 하셔서 기분좋은 하루였어요 .', '고소하고 가격도 괜찮구 맛있어요', '광나루역에서 곱창 먹고 싶다하면 친구 데려갈 것 같은 맛집 입니당 .', '음식맛은 쏘쏘 사장님 직원분 친절하고 좋으시나 조 금 과한면이 있어 살짝 부담스러움', '낄끼빠빠가 필요 해보입니다', '일행들 대화 다 듣고 꼭 끼시고  .', '사장님 짱 좋으세요 .', '영수증 인증 .', '엄청 맛잇어요 .', '곱창이조금 질겨요', '재료는신선해요 .', '곱창안질기고 맛잇어욤', '굿 .', '특히 곱창이 질도 좋고 맛있어요', '볶음밥도요 .', '서장님 너무 좋으세요 ㅎㅎ .', '사장님 짱 .', '제일 가까운 곱창이라 먹은건데 인생곱창이였어요', '정말 맛있어요ㅠㅠㅠ .', '모듬 양 많고 좋아요', '존맛탱  .', '곱창 먹고 볶음밥은 진짜 필수 곱창 곱 찐임요 .', '친구들이랑 배불리 밥까지 마무리해서 나왔습니다', '분위기도 좋고 깔끔해요 .', '테이블 위에는 기름이 찌들어 있고 바닥도 미끌 위험했어요', '서비스도 엉망 .', '그냥 저냥 합니다 .', '맛있게 먹었습니다', '다음에 또 방문할게요 .', '몇년째 애용하던 곱창집인데 점점 변하더니 오늘 은 진짜 별로였네요예의상 더 심한말운 삼가하겠 습니다 곱창은 질기도서비스도 엉망이고 .', '이모님 너무 친절하셔서 기분좋게 식사했어요', '물론 맛도있었어요', '감사합니다 .', '밥을볶아아주머니께서마이스크를턱에쓰고계셔서ㅜ ㅜ제대로써달라고부탁드리니ㅜㅜ 그럼손님들은왜안 쓰냐며대박ㅋㅋ코로나시국에 핑크색티입은 .', '살면서 리뷰 첨써보는데 모듬 2개 시켯는데 첨부터 주문잘못들어가서 잘못 나와도 사과한마디없고 30 분을 기다렸지만 잘못나왔으니까 그냥 먹던지  .', '나름 동네 맛집이에요']","['간 / 천엽', '소대창', '염통', '소곱창전골소', '소 막창', '소막창', '소곱창', '소 곱창', '소 곱창 전골 중', '소 곱창 전골', '모듬구이', '소곱창전골중', '모듬 구이', '소 곱창 전골 소', '소곱창전골 중', '간/천엽', '소곱창전골 소', '소대 창']","[{'소곱창': ['소곱창', '소 곱창']}, {'소막창': ['소막창', '소 막창']}, {'소대창': ['소대창', '소대 창']}, {'모듬구이': ['모듬 구이', '모듬구이']}, {'소곱창전골 중': ['소곱창전골 중', '소곱창전골중', '소 곱창 전골', '소 곱창 전골 중']}, {'소곱창전골 소': ['소곱창전골소', '소곱창전골 소', '소 곱창 전골', '소 곱창 전골 소']}, {'염통': ['염통']}, {'간/천엽': ['간 / 천엽', '간/천엽']}]",[]
