menu_id,price,restaurant_id,name,ranking,created_at,updated_at,image_url
0,45000,4,새조개 샤브샤브,,,,
1,45000,4,하모 샤브샤브,,,,
2,10000,4,매생이굴국밥,,,,
3,9000,4,메밀막국수,,,,
4,9000,4,메밀비빔국수,,,,
5,9000,4,매생이칼국수,,,,
6,9000,4,해물된장찌개,,,,
7,9000,4,부추전,,,,
8,13000,4,고등어구이,,,,
9,260000,5,진계도 셰프 코스,,,,
10,190000,5,도 코스,,,,
11,220000,5,만수무강 코스,,,,
12,360000,5,원 코스,,,,
13,320000,5,복 코스,,,,
14,500000,5,경 코스,,,,
15,12000,6,평양냉면,,,,
16,12000,6,비빔냉면,,,,
17,11000,6,접시만두,,,,
18,6000,6,반접시만두,,,,
19,31000,6,수육,,,,
20,11000,6,만두국,,,,
21,11000,6,온반(동절기메뉴(10월~2월)),,,,
22,22000,6,제육,,,,
23,13000,6,제육 반접시,,,,
24,12000,6,온면(동절기메뉴(10월~3월)),,,,
25,12000,6,거냉(동절기메뉴(10월~3월)),,,,
26,14000,8,모둠버섯 서울 편백찜,,,,
27,14000,8,새우 소고기 서울 편백찜,,,,
28,12000,8,소고기 편백찜,,,,
29,14000,8,흑돼지 샤브샤브,,,,
30,8000,8,오징어 초무침,,,,
31,7000,8,간장새우밥,,,,
32,7000,8,간장낙지밥,,,,
33,8000,8,차돌 된장찌개,,,,
34,8000,8,소고기덮밥,,,,
35,8000,8,묵은지 어묵탕,,,,
36,9000,8,소고기 전골,,,,
37,8000,8,소고기 김치우동,,,,
38,8000,8,흑돼지 우동,,,,
39,10000,9,돼지찌개,,,,
40,11000,9,제육볶음,,,,
41,16000,9,김치생삼겹살,,,,
42,26000,10,닭한마리,,,,
43,29000,10,닭볶음탕,,,,
44,8000,10,닭곰탕,,,,
45,8000,10,닭 칼국수,,,,
46,9000,10,들깨 닭 칼국수,,,,
47,9000,10,들깨 닭곰탕,,,,
48,6000,10,부추전,,,,
49,11000,10,초계국수,,,,
50,175000,11,수라상,,,,
51,105000,11,온달 낮것상,,,,
52,145000,11,궁중상,,,,
53,68000,11,한우 도가니 곰탕,,,,
54,50000,11,궁중 육개장,,,,
55,50000,11,전복 돌솥비빔밥,,,,
56,85000,11,제주갈치조림,,,,
57,95000,11,제주갈치구이,,,,
58,18000,11,수펙스 김치,,,,
59,22000,12,1. 탕수육(소) + 식사 택 1,,,,
60,30000,12,2. 북경탕수육 + 식사 택 2,,,,
61,32000,12,3. 북경탕수육 + 매콤쟁반짜장(2인),,,,
62,45000,12,4. 북경탕수육 + 양장피,,,,
63,27000,12,5. 깐풍기(소) + 식사 택 1,,,,
64,8000,12,소고기짜장면,,,,
65,9000,12,고추짜장면,,,,
66,12000,12,소고기짬뽕(노른자 풀어드세요),,,,
67,18000,12,매콤쟁반짜장(2인),,,,
68,20000,12,해물볶음짬뽕(2인),,,,
69,18000,12,북경탕수육(소),,,,
70,24000,12,북경탕수육(중),,,,
71,19000,12,사천탕수육(소),,,,
72,25000,12,사천탕수육(중),,,,
73,21000,12,칠리탕수육(볶아서 나갑니다)(소),,,,
74,24000,12,오향장육(소),,,,
75,30000,12,오향장육(중),,,,
76,30000,12,팔보채(팔보라조)(소),,,,
77,36000,12,팔보채(팔보라조)(중),,,,
78,17000,12,우삼겹마라마파두부(소),,,,
79,35000,12,삼선누룽지탕,,,,
80,25000,12,사천백마라탕(당면포함),,,,
81,25000,12,얼큰 해물삼선짬뽕탕(당면포함),,,,
82,25000,12,얼큰 백짬뽕탕(당면포함),,,,
83,15000,12,게살계란탕,,,,
84,15000,12,마라샹궈,,,,
85,9000,12,청경채굴소스찜,,,,
86,12000,12,깐풍군만두(8pc),,,,
87,12000,12,유린군만두(8pc),,,,
88,13000,13,가온 곰국시,,,,
89,13000,13,가온 곰치국시,,,,
90,9000,13,고기 손만두,,,,
91,9000,13,김치 손만두,,,,
92,15000,13,늘보리봄나물비빔밥,,,,
93,14000,13,초계메밀국수,,,,
94,15000,13,뿌리채소비빔밥,,,,
95,15000,13,더덕산나물비빔밥,,,,
96,65000,13,굴보쌈,,,,
97,35000,13,굴전,,,,
98,13500,13,떡만두국,,,,
99,13000,13,떡국,,,,
100,13500,13,한우우거지곰탕,,,,
101,14000,13,곤드레현미밥,,,,
102,43000,13,가온정식A,,,,
103,210000,14,[점심] 오마카세,,,,
104,135000,14,[점심] 모에기 도시락,,,,
105,160000,14,[점심] 생선회 정식,,,,
106,170000,14,[점심] 장어 정식,,,,
107,210000,14,[점심] 철판코스 KIRAKIRA,,,,
108,290000,14,[저녁] 철판코스 HOSI,,,,
109,290000,14,[저녁] 오마카세,,,,
110,10000,15,물냉면(물냉면 (양념 O)),,,,
111,10000,15,물냉면(물냉면 (양념 X)),,,,
112,10000,15,비빔냉면(비빔냉면 (매콤한 맛)),,,,
113,10000,15,비빔냉면(비빔냉면 (덜 매콤한 맛)),,,,
114,10000,15,비빔냉면(비빔냉면 (양념따로)),,,,
115,23000,16,생채식 진지,,,,
116,18000,16,생채식진지 점심,,,,
117,28000,16,생채식진지 저녁,,,,
118,15000,16,때때로별미,,,,
119,20000,16,안주별미,,,,
120,15000,16,오행현미죽 진지,,,,
121,8000,16,녹즙 아침 진지,,,,
122,70000,16,MADIRAN 와인(병),,,,
123,35000,16,ARAMIS 와인(병),,,,
124,7000,17,뚝비빔밥,,,,
125,7000,17,쪽갈비우거지탕,,,,
126,12000,17,순대정식,,,,
127,30000,17,순대전골(대),,,,
128,25000,17,순대전골(중),,,,
129,13000,17,만나소순대,,,,
130,10000,17,순대볶음,,,,
131,20000,17,수육,,,,
132,20000,17,오징어순대,,,,
133,20000,17,왕순대,,,,
134,12000,17,녹두빈대떡A,,,,
135,12000,17,녹두빈대떡B,,,,
136,40000,17,모듬순대(대),,,,
137,32000,17,모듬순대(중),,,,
138,30000,17,오향족발(대),,,,
139,10000,18,신선설농탕,,,,
140,11000,18,순사골국,,,,
141,21000,18,도가니탕,,,,
142,18000,18,고기듬뿍설농탕,,,,
143,15000,18,백세설농탕,,,,
144,13000,18,마늘설농탕,,,,
145,11000,18,떡만두설농탕,,,,
146,22000,19,리얼 라구 파스타,,,,
147,19000,19,할라피뇨 새우 오일 파스타,,,,
148,23000,19,훈연닭 크림 파스타,,,,
149,38000,19,제주 흑돼지 스테이크,,,,
150,49000,19,갈비본살 프라임 스테이크,,,,
151,18000,19,수제 잠봉과 사워도우2pcs,,,,
152,19000,19,프렌치 토스트(fit.잠봉 에멘탈),,,,
153,13000,19,그레베르 마녀스프 (fit. 굴라쉬),,,,
154,33000,19,굴라쉬 (fit. 헝가리),,,,
155,21000,19,클래식 라자냐,,,,
156,14000,19,브랑다드 그라탕,,,,
157,21000,19,스페니쉬 뽈뽀,,,,
158,10000,19,크램차우더 스프,,,,
159,17000,19,부라타치즈와 삼색 토마토 샐러드,,,,
160,12000,19,수제 그래놀라 요거트,,,,
161,12000,20,곤드레 정식,,,,
162,34000,20,간장게장 정식,,,,
163,12000,20,부추전,,,,
164,8000,20,산울만두,,,,
165,17000,20,산울 불고기,,,,
166,11000,20,간장새우 8마리,,,,
167,11000,20,콩국수,,,,
168,13900,21,새우 토마토 오일 파스타,,,,
169,12900,21,빼쉐,,,,
170,10900,21,깻잎 페스토 파스타,,,,
171,15900,21,해산물 크림 빠네,,,,
172,12900,21,베이컨 포테이토 피자,,,,
173,12900,21,우삼겹 오일 파스타,,,,
174,13900,21,비프 카레 크림 파스타,,,,
175,12900,21,페퍼로니 아라비아따,,,,
176,12900,21,해산물 크림 파스타,,,,
177,10900,21,베이컨 할라피뇨,,,,
178,13900,21,로제빠네,,,,
179,13900,21,크림빠네,,,,
180,12900,21,새우 날치알 로제 파스타,,,,
181,10900,21,아마트리치아나,,,,
182,12900,21,해산물 토마토 파스타,,,,
183,7800,22,치즈버거,,,,
184,11300,22,더블치즈버거,,,,
185,12600,22,통새우버거,,,,
186,13800,22,서프앤터프,,,,
187,11400,22,치즈베이컨토마토버거,,,,
188,13000,22,베이컨더블치즈버거,,,,
189,12000,22,토마토더블치즈버거,,,,
190,11400,22,스프라우트버거,,,,
191,12600,22,비프시저버거,,,,
192,5500,22,세트메뉴,,,,
193,8300,22,칠리치즈프라이,,,,
194,7000,22,트러플프라이,,,,
195,6600,22,핫윙(5조각),,,,
196,13000,23,런치 A,,,,
197,19000,23,런치B,,,,
198,18000,23,나가사키짬뽕세트,,,,
199,52000,23,세트A (2인기준),,,,
200,64000,23,세트B (2인기준),,,,
201,79000,23,세트C (2인기준),,,,
202,38000,23,모듬세트 (1인),,,,
203,70000,23,스시 오마카세,,,,
204,85000,23,사시미 오마카세,,,,
205,70000,23,모듬사시미 (2인),,,,
206,80000,23,참치사시미(2인),,,,
207,18000,23,장어덮밥,,,,
208,15000,23,회덮밥,,,,
209,15000,23,사케동,,,,
210,13000,23,가츠돈세트,,,,
211,20000,24,참복 지리(1인),,,,
212,30000,24,참복 불고기(1인),,,,
213,50000,24,참복튀김(한접시),,,,
214,30000,24,참복튀김(반접시),,,,
215,13500,25,텐초밥 (10pcs),,,,
216,18800,25,특초밥 (12pcs),,,,
217,20000,25,연어초밥 (10pcs),,,,
218,22000,25,생선초밥 (12pcs),,,,
219,47000,25,모듬사시미 + 튀김,,,,
220,22800,25,스페셜초밥 (12pcs),,,,
221,18000,25,나가사끼해물짬뽕,,,,
222,41800,25,2인세트,,,,
223,27000,25,A 정식 (1인),,,,
224,37000,25,B 정식 (1인),,,,
225,9500,25,새우치즈갈릭 초밥 (5pcs),,,,
226,14000,25,소고기초밥 (5pcs),,,,
227,23000,25,참다랑어 대뱃살 오도로 (5pcs),,,,
228,18000,25,참다랑어 중간뱃살 주도로 (5pcs),,,,
229,14000,25,초새우초밥 (10pcs),,,,
230,12000,26,청국장 정식,,,,
231,17000,26,쌈 정식,,,,
232,17000,26,수육정식,,,,
233,18000,26,두루치기,,,,
234,18000,26,두부김치,,,,
235,30000,26,수육보쌈,,,,
236,10000,26,도토리묵,,,,
237,17000,26,떡갈비정식,,,,
238,10000,26,묵밥,,,,
239,10000,26,감자전,,,,
240,18000,26,해물파전,,,,
241,17000,26,떡갈비,,,,
242,92000,27,전복+능이 한방 누룽지 오리백숙,,,,
243,80000,27,능이 한방 누룽지 오리백숙,,,,
244,70000,27,한방 누룽지 오리백숙,,,,
245,85000,27,전복+능이 한방 누룽지 닭백숙,,,,
246,75000,27,능이 한방 누룽지 토종 닭백숙,,,,
247,65000,27,한방 누룽지 토종 닭백숙,,,,
248,7000,28,자장면,,,,
249,8000,28,짬뽕면,,,,
250,10000,28,백짬뽕,,,,
251,12000,28,새우짬뽕,,,,
252,11000,28,고추짬뽕,,,,
253,10000,28,삼선짬뽕,,,,
254,10000,28,삼선간짜장,,,,
255,10000,28,삼선우동,,,,
256,10000,28,삼선울면,,,,
257,10000,28,기스면,,,,
258,10000,28,사천짜장,,,,
259,20000,28,쟁반짜장,,,,
260,10000,29,돈까스김치나베,,,,
261,11500,29,소바정식,,,,
262,9000,29,등심돈까스,,,,
263,9500,29,안심돈까스,,,,
264,9000,29,생선까스,,,,
265,11500,29,모듬까스,,,,
266,10000,29,철판돈까스,,,,
267,8500,29,판모밀,,,,
268,8500,29,냉모밀,,,,
269,8500,29,에비우동,,,,
270,11500,29,뚝배기우동정식,,,,
271,16900,30,(저녁)월남쌈 소고기 샤브,,,,
272,15900,30,철판쭈꾸미,,,,
273,13900,30,(점심) 월남쌈 소고기 샤브,,,,
274,15900,30,(점심)월남쌈 스페샬 샤브,,,,
275,18900,30,(점심) 월남쌈 한우 샤브샤브,,,,
276,30900,30,월남쌈 문어 프리미엄,,,,
277,18900,30,(저녁)월남쌈 스페샬,,,,
278,25900,30,(저녁)월남쌈 한우샤브,,,,
279,25900,30,월남쌈 문어샤브,,,,
280,18900,30,철판삼겹쭈꾸미,,,,
281,10500,31,담소 육개장(소사골),,,,
282,9500,31,일품 순대국(소사골),,,,
283,9500,31,우()순대국(소사골),,,,
284,9200,31,우렁얼큰순두부,,,,
285,12800,31,철판순대볶음(1인),,,,
286,14800,31,편육,,,,
287,19800,31,모듬순대,,,,
288,23800,31,사골전골(술국),,,,
289,28800,31,수육(소/2인),,,,
290,34500,31,수육(대/3~4인),,,,
291,38800,31,담소모듬(중/2~3인),,,,
292,48800,31,담소모듬(대/3~4인),,,,
293,14900,31,소 불고기+순두부SET,,,,
294,9500,31,곤약묵밥(여름메뉴),,,,
295,38000,32,프리미엄 프렌치랙,,,,
296,28000,32,가지튀김,,,,
297,35000,32,숄더랙,,,,
298,28000,32,오뎅탕,,,,
299,26000,33,오돌뼈순대볶음,,,,
300,29000,33,순대야채곱창볶음,,,,
301,29000,33,순대 야채 전골,,,,
302,33000,33,삼순이 야채복음,,,,
303,22000,33,술국,,,,
304,23000,33,머리고기수육,,,,
305,20000,33,모듬순대,,,,
306,18000,33,토종순대,,,,
307,9000,33,찰순대,,,,
308,6000,33,맛보기순대,,,,
309,9000,33,고기만두/김치만두,,,,
310,10000,33,순대국,,,,
311,10000,33,머리고기 순대국,,,,
312,10000,33,순대만 순대국,,,,
313,10000,33,고기만 순대국,,,,
314,7000,34,민속국시,,,,
315,8000,34,비빔칼국수,,,,
316,8000,34,콩국수(하절기메뉴),,,,
317,8000,34,열무냉국수(하절기 메뉴),,,,
318,9000,34,파전,,,,
319,7000,34,항아리수제비,,,,
320,7000,34,칼제비(국시+수제비),,,,
321,9000,34,도토리묵,,,,
322,9000,34,두부김치,,,,
323,9000,34,김치전,,,,
324,26000,35,닭한마리,,,,
325,34000,35,닭볶음탕,,,,
326,67000,35,해신 닭한마리,,,,
327,14000,35,닭 반마리 1인,,,,
328,38000,35,닭한마리반 3-4인,,,,
329,5400,36,스팸한줄,,,,
330,7500,36,정성비빔밥,,,,
331,7500,36,한우떡만두국,,,,
332,8000,36,제육김치덮밥,,,,
333,10000,37,고순우동,,,,
334,12000,37,오리지널 함박,,,,
335,13000,37,로제함박,,,,
336,11500,37,카라이마제우동,,,,
337,11000,37,새우크림우동,,,,
338,9000,37,어묵가케우동,,,,
339,10000,37,냉우동,,,,
340,12000,37,크림함박,,,,
341,7000,37,JIVIM하이볼,,,,
342,7000,37,레몬사와,,,,
343,8000,37,블루문,,,,
344,14000,37,듀벨,,,,
345,7500,37,아사히,,,,
346,61000,38,기본600g세트메뉴,,,,
347,78000,38,흑돼지등통삼겹(600G),,,,
348,72000,38,등통삼겹(600G),,,,
349,51000,38,프리미엄목살(400G),,,,
350,8500,39,곱창치즈볶음밥,,,,
351,8500,39,치즈오므라이스,,,,
352,8000,39,곱창볶음밥,,,,
353,8000,39,오므라이스,,,,
354,8000,39,김치볶음밥,,,,
355,8500,39,김치치즈볶음밥,,,,
356,8500,39,해물김치볶음밥,,,,
357,8500,39,치즈해물볶음밥,,,,
358,8500,39,치즈소고기볶음밥,,,,
359,8500,39,매콤해물볶음밥,,,,
360,8500,39,새우치즈볶음밥,,,,
361,8000,39,새우볶음밥,,,,
362,8500,39,제육덮밥,,,,
363,17000,40,건강한방삼계탕,,,,
364,17000,40,미용한방삼계탕,,,,
365,18000,40,얼큰한방삼계탕,,,,
366,19000,40,옻한방삼계탕,,,,
367,19000,40,헛개한방삼계탕,,,,
368,22000,40,들깨한방삼계탕,,,,
369,22000,40,녹두한방삼계탕,,,,
370,23000,40,흑마늘한방삼계탕,,,,
371,29000,40,흑삼한방삼계탕,,,,
372,18000,40,웅추 한마리 한방삼계죽,,,,
373,19000,40,명품 얼큰 한방 삼계죽,,,,
374,23000,40,명품 들깨 한방삼계죽,,,,
375,80000,40,천마오리보양탕,,,,
376,45000,40,영월묵은지닭도리탕,,,,
377,12000,40,오리닭가슴살떡갈비,,,,
378,10000,41,청국장순두부,,,,
379,10000,41,해물순두부,,,,
380,10000,41,두부두루치기,,,,
381,10000,41,콩비지,,,,
382,10000,41,버섯뚝불,,,,
383,11000,41,황태구이,,,,
384,18000,41,해물파전,,,,
385,18000,41,두부김치,,,,
386,25000,42,영광보리굴비정식,,,,
387,15000,42,고등어구이+밥,,,,
388,11000,42,콩비지,,,,
389,18000,42,손두부제육김치,,,,
390,13000,42,손두부짜글이,,,,
391,12000,42,얼큰순두부찌개,,,,
392,11000,42,순두부찌개,,,,
393,12000,42,청국장정식,,,,
394,15000,42,손두부황태전골(2인이상주문가능),,,,
395,25000,42,더덕구이정식,,,,
396,15000,42,녹두전,,,,
397,19000,42,더덕구이,,,,
398,15000,42,손두부부침,,,,
399,5500,43,뚝배기떡볶이,,,,
400,8900,43,버터갈릭감자튀김,,,,
401,6500,43,치즈뚝배기떡볶이,,,,
402,15100,43,A셋트,,,,
403,16300,43,B셋트,,,,
404,20100,43,C셋트,,,,
405,55000,44,다원제주보쌈- 대,,,,
406,28000,44,다원한방수육,,,,
407,8000,44,한우사골,,,,
408,9000,44,한우사골 육개장,,,,
409,8000,44,한우사골칼국수,,,,
410,65000,44,다원제주보쌈- 특대,,,,
411,45000,44,다원제주보쌈- 중,,,,
412,38000,44,다원제주보쌈- 소,,,,
413,9000,44,들깨칼국수,,,,
414,10000,45,킹콩부대찌개,,,,
415,12000,45,텍사스부대찌개,,,,
416,13000,45,방콕마마부대찌개,,,,
417,12000,45,리얼햄가득부대찌개,,,,
418,11000,45,우삼겹부대찌개,,,,
419,11000,45,섞어부대찌개,,,,
420,12000,45,파절이우삼겹,,,,
421,7000,46,쫄면,,,,
422,6000,46,떡볶이,,,,
423,7500,46,순두부찌개,,,,
424,6500,46,우동,,,,
425,7000,46,잔치국수,,,,
426,7000,46,비빔국수,,,,
427,7000,46,만둣국,,,,
428,8000,46,고봉민돈까스,,,,
429,9000,46,치즈돈까스,,,,
430,9000,46,고구마치즈돈까스,,,,
431,7500,46,오므라이스,,,,
432,6500,46,떡국,,,,
433,11000,46,납작탕수육(),,,,
434,14000,46,고봉민김밥+떡볶이+어묵탕,,,,
435,17000,47,수제양념갈비300그램,,,,
436,9500,47,숄더랙100그램,,,,
437,25000,47,한우 채끝등심1++ 100그램,,,,
438,21000,47,특목살200그램,,,,
439,28000,47,한우육회200그램,,,,
440,22000,47,특목살주물럭200그램,,,,
441,10000,47,점심 한우국밥,,,,
442,13000,47,점심 낙곱새(2인이상주문가능),,,,
443,13000,47,점심 한우육회비빔밥,,,,
444,108000,48,특수부위 400g,,,,
445,108000,48,치마살 400g,,,,
446,79000,48,갈비살 400g,,,,
447,74000,48,꽃등심 400g,,,,
448,69000,48,등심 400g,,,,
449,42000,48,육사시미 300g,,,,
450,26000,48,육회 200g,,,,
451,14000,48,한우불고기전골,,,,
452,14000,48,왕갈비탕,,,,
453,12000,48,육회비빔밥,,,,
454,9000,48,양푼김치찌개,,,,
455,9000,48,설렁탕,,,,
456,9000,48,우거지국밥,,,,
457,8000,48,뚝배기불고기,,,,
458,8000,48,차돌된장찌개,,,,
459,20000,49,후라이드 한마리,,,,
460,22000,49,"아몬드, 야채 한마리(1마리)",,,,
461,15000,49,후라이드 빅토리윙(500g),,,,
462,29000,49,후라이드 빅토리윙(1kg),,,,
463,19000,49,파골뱅이,,,,
464,7000,49,어묵떡볶이1인분(보통매운맛),,,,
465,18000,49,삼색닭똥집 튀김,,,,
466,16000,49,닭똥집튀김,,,,
467,16000,49,감자튀김,,,,
468,5500,51,치즈떡볶이,,,,
469,5500,51,로제떡볶이,,,,
470,8000,51,1인 세트,,,,
471,12300,51,신전세트,,,,
472,23000,52,모듬전,,,,
473,23000,52,오징어초무침,,,,
474,16000,52,녹두빈대떡(2장),,,,
475,15000,52,김치전(2장),,,,
476,13000,52,부추전(2장),,,,
477,19000,52,해물파전,,,,
478,23000,52,왕새우전,,,,
479,17000,52,감자전,,,,
480,12000,52,배추전,,,,
481,16000,52,고기완자전(동그랑땡),,,,
482,16000,52,동태전,,,,
483,16000,52,고추전,,,,
484,16000,52,깻잎전,,,,
485,12000,52,두부전,,,,
486,12000,53,매콤낙지볶음,,,,
487,10000,53,통새우가스정식,,,,
488,10000,53,생선가스정식,,,,
489,10000,53,멘보샤,,,,
490,11000,53,낙지(맑은/얼큰) 순두부,,,,
491,10000,53,우삼겹숙주볶음,,,,
492,10000,54,판모밀,,,,
493,30000,54,점심정식,,,,
494,30000,54,새우튀김,,,,
495,15000,54,전복죽,,,,
496,15000,54,알탕,,,,
497,20000,54,생대구탕 지리,,,,
498,60000,54,코마찌 사시미코스,,,,
499,18000,56,돼지갈비,,,,
500,9000,56,돌솥비빔밥,,,,
501,13000,56,갈비탕,,,,
502,9000,56,육개장,,,,
503,7000,56,된장찌개,,,,
504,8000,56,장터국밥,,,,
505,18000,56,흑돼지오겹살,,,,
506,12900,57,낙지젓 파스타샐러드,,,,
507,7900,57,블루베리치즈 그릭요거트,,,,
508,11900,57,트러플 치킨마요 포케,,,,
509,11900,57,훈제오리 포케,,,,
510,9900,57,닭가슴살 포케,,,,
511,11400,57,문어 포케,,,,
512,12900,57,연어 포케,,,,
513,12400,57,쉬림프 포케,,,,
514,7800,57,m사이즈 닭가슴살 샐러드,,,,
515,8900,57,m사이즈 치킨텐더 샐러드,,,,
516,8400,57,m사이즈 쓰리무스 샐러드(계란x),,,,
517,9300,57,m사이즈 훈제오리 샐러드,,,,
518,8900,57,m사이즈 리코타치즈 샐러드,,,,
519,9900,57,닭가슴살 샐러드,,,,
520,9900,57,아보카도 샐러드,,,,
521,12900,57,육회 샐러드,,,,
522,12400,57,훈제오리 샐러드,,,,
523,7900,57,치즈바나 그릭요거트(100g),,,,
524,7900,57,애플시나몬 그릭요거트(100g),,,,
525,6200,57,떠먹는 두부유부,,,,
526,6900,57,육.날.현.밥,,,,
527,7200,57,낫토 라이스,,,,
528,5500,57,오리 쌈무말이(4pcs),,,,
529,6900,57,소고기 말이(4pcs),,,,
530,10000,57,수제 꿀호두 강정 130g(약 40개),,,,
531,55000,59,제주 모듬 근고기 600g,,,,
532,16000,59,제주특갈매기살 1인분,,,,
533,15000,59,제주 통삼겹살 1인분,,,,
534,15000,59,제주 통목살 1인분,,,,
535,17000,59,제주 특항정살 1인분,,,,
536,17000,60,후라이드치킨,,,,
537,18000,60,양념치킨,,,,
538,19000,60,마늘치킨,,,,
539,18000,60,간장치킨,,,,
540,19000,60,파닭치킨,,,,
541,18000,60,후라이드반+양념반,,,,
542,18000,60,후라이드반+마늘반,,,,
543,18000,60,후라이드반+간장반,,,,
544,19000,60,양념반+마늘반,,,,
545,19000,60,양념반+간장반,,,,
546,19000,60,마늘반+간장반,,,,
547,19000,60,골뱅이+소면,,,,
548,16000,60,먹태,,,,
549,8000,61,맷돌전,,,,
550,9000,61,고기완자 2장,,,,
551,11000,61,치즈고기완자 2장,,,,
552,8000,61,부추전,,,,
553,9000,61,도토리전,,,,
554,9000,61,미나리전,,,,
555,8000,61,김치전,,,,
556,11000,61,도토리묵무침,,,,
557,8000,61,들기름 두부구이,,,,
558,8000,61,어묵탕,,,,
559,7000,61,파인애플 샤베트,,,,
560,92000,62,생오리통구이(4인)+오리뼈탕+공기밥,,,,
561,23000,62,생오리부추구이,,,,
562,24000,62,생오리양념주물럭,,,,
563,15000,62,미나리삼겹살,,,,
564,72000,62,암돼지생오겹(800g)+된장찌개+밥,,,,
565,75000,62,한방오리백숙,,,,
566,12000,62,얼큰낙지(한마리)라면,,,,
567,36000,62,오리탕전골,,,,
568,8500,63,옛날통닭 한마리,,,,
569,16000,63,옛날통닭 두마리,,,,
570,10500,63,양념통닭,,,,
571,16500,63,싹쓰리순살세트 V1,,,,
572,16500,63,싹쓰리순살세트 V2,,,,
573,8500,63,순살후라이드,,,,
574,9000,63,양념닭강정,,,,
575,10500,63,깐풍통닭,,,,
576,9000,63,마간장닭강정,,,,
577,9000,63,깐풍닭강정,,,,
578,9000,63,눈꽃치즈순살치킨,,,,
579,9000,63,청양마요순살치킨,,,,
580,9000,63,핫불순살치킨,,,,
581,9000,63,어니언마요순살치킨,,,,
582,9000,63,허니순살치킨,,,,
583,7700,65,싸이플렉스버거,,,,
584,7100,65,아라비아따치즈버거,,,,
585,5700,65,인크레더블버거,,,,
586,6200,65,언빌리버블버거,,,,
587,5200,65,화이트갈릭버거,,,,
588,5700,65,새우불고기버거,,,,
589,11900,65,후라이드싸이순살,,,,
590,13900,65,맘스양념싸이순살,,,,
591,13900,65,간장마늘싸이순살,,,,
592,75000,66,유황마늘녹두오리,,,,
593,15000,66,한방마늘 녹두삼계탕,,,,
594,18000,66,한방마늘 옻삼계탕,,,,
595,12000,66,토종닭볶음탕,,,,
596,11000,66,양지육계장,,,,
597,11000,66,뚝배기 불고기,,,,
598,9000,66,뚝배기 순두부,,,,
599,13000,66,부추해물전,,,,
600,13000,66,감자전,,,,
601,20000,68,광장보쌈 소,,,,
602,30000,68,광장보쌈 중,,,,
603,40000,68,광장보쌈 대,,,,
604,30000,68,삼합보쌈 소,,,,
605,13000,68,보쌈수제비정식,,,,
606,11000,68,보쌈쌀밥정식,,,,
607,7000,68,항아리수제비,,,,
608,7000,68,해물칼국수,,,,
609,25000,68,홍어회,,,,
610,10000,68,홍어전,,,,
611,10000,68,김치해물전,,,,
612,10000,68,생굴전,,,,
613,10000,68,메밀전병,,,,
614,10000,68,오징어숙회,,,,
615,10000,68,감자전,,,,
616,8900,69,차돌양지 쌀국수,,,,
617,10500,69,프리미엄쌀국수,,,,
618,9900,69,비빔냉쌀국수,,,,
619,8900,69,냉쌀국수(물),,,,
620,9500,69,매운 해물 쌀국수,,,,
621,9200,69,매운 차돌양지 쌀국수,,,,
622,8900,69,모듬어묵 쌀국수,,,,
623,11000,69,치킨퐁 쌀국수,,,,
624,9500,69,새우완탕면 쌀국수,,,,
625,11000,69,해장토마토 쌀국수,,,,
626,15000,69,프리미엄 분짜,,,,
627,9500,69,쉬림프 나시고랭(볶음밥),,,,
628,9500,69,매운닭가슴살 볶음밥,,,,
629,8800,69,파인애플쉬림프볶음밥,,,,
630,9500,69,포아이니 볶음밥,,,,
631,20000,70,생합탕,,,,
632,35000,70,갑오징어숙회,,,,
633,65000,70,삼합,,,,
634,14000,71,생삼겹살(국내산 암돼지),,,,
635,43000,71,오리생구이(국내산 오리),,,,
636,43000,71,오리주물럭(국내산 오리),,,,
637,53000,71,오리한방탕(국내산 오리),,,,
638,7000,71,식사류,,,,
639,8000,72,짜장밥,,,,
640,8000,72,볶음밥,,,,
641,7000,72,짜장면,,,,
642,8000,72,간짜장,,,,
643,8000,72,짬뽕,,,,
644,8000,72,우동,,,,
645,8000,72,울면,,,,
646,9000,72,쟁반짜장,,,,
647,10000,72,볶음짬뽕,,,,
648,9500,72,불쟁반짜장,,,,
649,10500,72,불볶음짬뽕,,,,
650,9000,72,홍합짬뽕,,,,
651,9000,72,콩나물짬뽕,,,,
652,10000,72,유니짜장,,,,
653,10000,72,삼선간짜장,,,,
654,21000,73,생갈비살,,,,
655,21000,73,마늘갈비살,,,,
656,30000,73,진꽃갈비살,,,,
657,8000,73,양념물냉면,,,,
658,8000,73,뚝배기 콘치즈 계란찜,,,,
659,38000,76,족발(대),,,,
660,34000,76,족발(중),,,,
661,38000,76,보쌈(대),,,,
662,34000,76,보쌈(중),,,,
663,30000,76,보쌈(소),,,,
664,39000,76,반반족발(중),,,,
665,37000,76,직화불족발(중),,,,
666,38000,76,냉채족발,,,,
667,12000,76,쟁반국수,,,,
668,12000,76,얼큰술국,,,,
669,12000,76,해물부추전,,,,
670,51000,76,가족의 족발보쌈,,,,
671,12000,76,모듬오뎅탕,,,,
672,7000,77,오늘의 메뉴,,,,
673,7000,77,콩나물비빔밥,,,,
674,7000,77,육개장,,,,
675,7000,77,황태해장국,,,,
676,9000,77,복날 특선 녹두반계탕,,,,
677,5800,78,김치불고기밥버거,,,,
678,5500,78,청양불고기밥버거,,,,
